Jan 24 15:01:30 amirAcerAspireF5 kernel: Linux version 6.1.6-arch1-1 (linux@archlinux) (gcc (GCC) 12.2.0, GNU ld (GNU Binutils) 2.39.0) #1 SMP PREEMPT_DYNAMIC Sat, 14 Jan 2023 13:09:35 +0000
Jan 24 15:01:30 amirAcerAspireF5 kernel: Command line: BOOT_IMAGE=/boot/vmlinuz-linux root=UUID=8236de7f-9cf5-45bc-9296-53007fa2265e rw loglevel=3 quiet
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x001: 'x87 floating point registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x002: 'SSE registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x004: 'AVX registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x008: 'MPX bounds registers'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Supporting XSAVE feature 0x010: 'MPX CSR'
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: xstate_offset[2]:  576, xstate_sizes[2]:  256
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: xstate_offset[3]:  832, xstate_sizes[3]:   64
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: xstate_offset[4]:  896, xstate_sizes[4]:   64
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/fpu: Enabled xstate features 0x1f, context size is 960 bytes, using 'compacted' format.
Jan 24 15:01:30 amirAcerAspireF5 kernel: signal: max sigframe size: 2032
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-provided physical RAM map:
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000000000000-0x000000000009e7ff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000000009e800-0x000000000009ffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000000e0000-0x00000000000fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000000100000-0x000000006834bfff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000006834c000-0x000000006834cfff] ACPI NVS
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000006834d000-0x0000000068376fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000068377000-0x0000000068427fff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000068428000-0x0000000068d28fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000068d29000-0x0000000075c3dfff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000075c3e000-0x000000007662dfff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x000000007662e000-0x0000000077fadfff] ACPI NVS
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000077fae000-0x0000000077ffdfff] ACPI data
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000077ffe000-0x0000000077ffefff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000077fff000-0x00000000780fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000079000000-0x000000007c7fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000e0000000-0x00000000efffffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fd000000-0x00000000fe7fffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000feb00000-0x00000000feb03fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fec00000-0x00000000fec00fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fed00000-0x00000000fed00fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fed10000-0x00000000fed19fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fed84000-0x00000000fed84fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000fee00000-0x00000000fee00fff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x00000000ffa00000-0x00000000ffffffff] reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: BIOS-e820: [mem 0x0000000100000000-0x00000001827fffff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: NX (Execute Disable) protection: active
Jan 24 15:01:30 amirAcerAspireF5 kernel: SMBIOS 2.8 present.
Jan 24 15:01:30 amirAcerAspireF5 kernel: DMI: Acer Aspire F5-572G/Zoro_SL , BIOS V1.14 03/04/2016
Jan 24 15:01:30 amirAcerAspireF5 kernel: tsc: Detected 2400.000 MHz processor
Jan 24 15:01:30 amirAcerAspireF5 kernel: e820: update [mem 0x00000000-0x00000fff] usable ==> reserved
Jan 24 15:01:30 amirAcerAspireF5 kernel: e820: remove [mem 0x000a0000-0x000fffff] usable
Jan 24 15:01:30 amirAcerAspireF5 kernel: last_pfn = 0x182800 max_arch_pfn = 0x400000000
Jan 24 15:01:30 amirAcerAspireF5 kernel: x86/PAT: Configuration [0-7]: WB  WC  UC- UC  WB  WP  UC- WT  
Jan 24 15:01:30 amirAcerAspireF5 kernel: total RAM covered: 6015M
Jan 24 15:01:30 amirAcerAspireF5 kernel:  gran_size: 64K         chunk_size: 64K         num_reg: 10          lose cover RAM: 4195324K
Jan 24 15:02:24 amirAcerAspireF5 wireplumber[597]: <WpPortalPermissionStorePlugin:0x55e5bf6735c0> Failed to call Lookup: GDBus.Error:org.freedesktop.DBus.Error.ServiceUnknown: The name org.freedesktop.impl.portal.PermissionStore was not provided by any .service files
Jan 24 15:02:24 amirAcerAspireF5 wireplumber[597]: <WpPortalPermissionStorePlugin:0x55e5bf6735c0> Failed to call Lookup: GDBus.Error:org.freedesktop.DBus.Error.ServiceUnknown: The name org.freedesktop.impl.portal.PermissionStore was not provided by any .service files
Jan 24 15:02:24 amirAcerAspireF5 kernel: Bluetooth: RFCOMM TTY layer initialized
Jan 24 15:02:24 amirAcerAspireF5 kernel: Bluetooth: RFCOMM socket layer initialized
Jan 24 15:02:24 amirAcerAspireF5 kernel: Bluetooth: RFCOMM ver 1.11
Jan 24 15:02:24 amirAcerAspireF5 wireplumber[597]: Trying to use legacy bluez5 API for LE Audio - only A2DP will be supported. Please upgrade bluez5.
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/ldac
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSink/aptx_hd
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/aptx_hd
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSink/aptx
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/aptx
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSink/aac
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/aac
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSink/sbc
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/sbc
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSink/sbc_xq
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/sbc_xq
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/aptx_ll_1
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/aptx_ll_0
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/aptx_ll_duplex_1
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/aptx_ll_duplex_0
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/faststream
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/faststream_duplex
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSink/opus_05
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/opus_05
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSink/opus_05_duplex
Jan 24 15:02:24 amirAcerAspireF5 bluetoothd[381]: Endpoint registered: sender=:1.25 path=/MediaEndpoint/A2DPSource/opus_05_duplex
Jan 24 15:02:27 amirAcerAspireF5 systemd[1]: Stopping User Manager for UID 972...
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Activating special unit Exit the Session...
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Stopped target Main User Target.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Stopping Accessibility services bus...
Jan 24 15:02:27 amirAcerAspireF5 gvfsd[520]: A connection to the bus can't be made
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Stopping D-Bus User Message Bus...
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Stopping Virtual filesystem service...
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Stopped D-Bus User Message Bus.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Stopped Accessibility services bus.
Jan 24 15:02:27 amirAcerAspireF5 systemd[1]: run-user-972-gvfs.mount: Deactivated successfully.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Stopped Virtual filesystem service.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Removed slice User Core Session Slice.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Stopped target Basic System.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Stopped target Paths.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Stopped target Sockets.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Stopped target Timers.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Closed D-Bus User Message Bus Socket.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Closed GnuPG network certificate management daemon.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Closed GnuPG cryptographic agent and passphrase cache (access for web browsers).
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Closed GnuPG cryptographic agent and passphrase cache (restricted).
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Closed GnuPG cryptographic agent (ssh-agent emulation).
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Closed GnuPG cryptographic agent and passphrase cache.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Closed p11-kit server.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Closed PipeWire PulseAudio.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Closed PipeWire Multimedia System Socket.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Removed slice User Application Slice.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Reached target Shutdown.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Finished Exit the Session.
Jan 24 15:02:27 amirAcerAspireF5 systemd[498]: Reached target Exit the Session.
Jan 24 15:02:27 amirAcerAspireF5 systemd[499]: pam_warn(systemd-user:setcred): function=[pam_sm_setcred] flags=0x8004 service=[systemd-user] terminal=[] user=[lightdm] ruser=[<unknown>] rhost=[<unknown>]
Jan 24 15:02:27 amirAcerAspireF5 systemd[1]: user@972.service: Deactivated successfully.
Jan 24 15:02:27 amirAcerAspireF5 systemd[1]: Stopped User Manager for UID 972.
Jan 24 15:02:27 amirAcerAspireF5 audit[1]: SERVICE_STOP pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=user@972 comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:02:27 amirAcerAspireF5 kernel: kauditd_printk_skb: 12 callbacks suppressed
Jan 24 15:02:27 amirAcerAspireF5 kernel: audit: type=1131 audit(1674559947.533:80): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=user@972 comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:02:27 amirAcerAspireF5 systemd[1]: Stopping User Runtime Directory /run/user/972...
Jan 24 15:02:27 amirAcerAspireF5 systemd[1]: run-user-972.mount: Deactivated successfully.
Jan 24 15:02:27 amirAcerAspireF5 systemd[1]: user-runtime-dir@972.service: Deactivated successfully.
Jan 24 15:02:27 amirAcerAspireF5 systemd[1]: Stopped User Runtime Directory /run/user/972.
Jan 24 15:02:27 amirAcerAspireF5 audit[1]: SERVICE_STOP pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=user-runtime-dir@972 comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:02:27 amirAcerAspireF5 kernel: audit: type=1131 audit(1674559947.600:81): pid=1 uid=0 auid=4294967295 ses=4294967295 msg='unit=user-runtime-dir@972 comm="systemd" exe="/usr/lib/systemd/systemd" hostname=? addr=? terminal=? res=success'
Jan 24 15:02:27 amirAcerAspireF5 systemd[1]: Removed slice User Slice of UID 972.
Jan 24 15:02:27 amirAcerAspireF5 systemd[1]: user-972.slice: Consumed 1.568s CPU time.
Jan 24 15:02:31 amirAcerAspireF5 bluetoothd[381]: src/profile.c:record_cb() Unable to get Hands-Free Voice gateway SDP record: Host is down
Jan 24 15:02:31 amirAcerAspireF5 wpa_supplicant[448]: wlp3s0: CTRL-EVENT-SIGNAL-CHANGE above=1 signal=-47 noise=-113 txrate=1000
Jan 24 15:02:32 amirAcerAspireF5 wpa_supplicant[448]: wlp3s0: CTRL-EVENT-SIGNAL-CHANGE above=1 signal=-47 noise=-113 txrate=1000
Jan 24 15:02:34 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:02:34 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:02:34 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:02:34 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:02:37 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:02:37 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:02:37 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:02:37 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:02:39 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:02:39 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:02:39 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:02:39 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:02:44 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:02:44 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:02:44 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:02:44 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:02:47 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:02:47 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:02:47 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:02:47 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:02:49 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:02:49 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:02:49 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:02:49 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:02:51 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:02:51 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:02:51 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:02:51 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:02:52 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:02:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:02:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:02:52 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:02:55 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:02:55 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:02:55 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:02:55 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:02 amirAcerAspireF5 muse-hub-service[428]: curl_easy_perform() failed: Couldn't resolve host name
Jan 24 15:03:06 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:06 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:06 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:06 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:06 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:06 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:06 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:06 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:07 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:07 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:07 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:07 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:08 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:08 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:08 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:08 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:10 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:10 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:10 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:10 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:23 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:23 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:23 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:23 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:25 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:25 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:25 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:25 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:26 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:26 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:26 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:26 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:32 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:32 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:32 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:32 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:33 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:33 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:33 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:33 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:34 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:34 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:34 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:34 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:38 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:38 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:38 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:38 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:41 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:41 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:41 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:41 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:42 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
Jan 24 15:03:42 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0: PCIe Bus Error: severity=Corrected, type=Data Link Layer, (Receiver ID)
Jan 24 15:03:42 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:   device [168c:0042] error status/mask=00000080/00006000
Jan 24 15:03:42 amirAcerAspireF5 kernel: ath10k_pci 0000:03:00.0:    [ 7] BadDLLP               
Jan 24 15:03:44 amirAcerAspireF5 kernel: pcieport 0000:00:1c.5: AER: Corrected error received: 0000:03:00.0
